uid,session_id,user_id,timestamp,action_type,mouse_x,mouse_y,dataset_type,dt,dx,dy,distance_pixels,velocity
74964985-8086-4f8e-aa55-201ee9ac1bf3,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916473371,2,1085.6,554.4,train,0.021,-80.0,-64.80000000000007,102.95163913216733,4902.459006293682
3d416b76-670d-4499-aa44-a2bd913de465,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916473389,2,990.4,461.6,train,0.018,-95.19999999999993,-92.79999999999995,132.94690669586853,7385.939260881586
63e06c0d-654f-4672-b6c1-cc9279635d44,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916473447,2,895.2,331.2,train,0.058,-95.19999999999993,-130.40000000000003,161.45339884932739,2783.6792905056445
83d262b4-581d-4a31-9239-72baaae1073c,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916474175,5,870.4,364.80002,train,0.728,-24.800000000000068,33.60002000000003,41.76124212712555,57.36434358121642
4863bf7d-0f1f-4616-bd41-320f70397516,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916480362,2,543.2,166.40001,train,0.033,-327.19999999999993,-198.40001,382.65180512837003,11595.509246314243
be444e35-b53b-456c-ae23-722f26901994,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916480689,2,421.6,147.2,train,0.327,-121.60000000000002,-19.20001000000002,123.10645955432275,376.4723533771338
40f95250-9549-4653-89ff-2b04acc861d2,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916480727,2,312.80002,160.8,train,0.038,-108.79998,13.600000000000023,109.64668553130278,2885.4390929290207
eade318a-2c86-470b-ab08-818dd5dbccf3,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916480961,2,178.40001,136.8,train,0.234,-134.40001,-24.0,136.52605131622354,583.444663744545
044f4c6a-4964-4c34-9ed8-4a951482ba72,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916481236,2,73.6,103.200005,train,0.275,-104.80001000000001,-33.59999500000001,110.05453993361714,400.198327031335
c754dd03-d8fb-4c8b-b22e-d32f70509743,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916482359,2,252.8,215.2,train,1.123,179.20000000000002,111.99999499999998,211.32117470807327,188.17557854681502
a80287d8-8617-4127-89d0-430008f95eb1,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916482394,2,412.80002,352.80002,train,0.035,160.00002,137.60002000000003,211.03026300509794,6029.43608585994
933d657e-3052-482f-98eb-d23f59898011,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916482429,2,493.6,450.4,train,0.035,80.79998,97.59997999999996,126.70593065835865,3620.1694473816756
3248cf91-7e10-4c6a-aac6-8d17bce856f8,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916482810,2,590.4,420.80002,train,0.381,96.79999999999995,-29.59997999999996,101.22449711408987,265.68109478763745
3d057734-88e5-458f-910d-419e1789929a,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916483179,5,592.8,422.4,train,0.369,2.3999999999999773,1.5999799999999595,2.8844299264152284,7.816883269417963
805870b0-0d87-496b-b13b-1fd0770f044c,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916484714,2,634.4,304.80002,train,1.535,41.60000000000002,-117.59997999999996,124.74099284517656,81.26449045288376
227047e7-5587-4c6c-b57e-e6454439428f,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916484756,2,683.2,163.2,train,0.042,48.80000000000007,-141.60002000000003,149.77318072338724,3566.028112461601
893957e2-c8bb-4bf5-b1f7-c08a58eb5f63,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916486795,2,452.80002,106.4,train,2.039,-230.39998000000003,-56.79999999999998,237.2981053105996,116.37964949024011
de3734a3-9927-4db5-aff4-d0ea0879a5df,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916486824,2,303.2,167.2,train,0.029,-149.60002000000003,60.79999999999998,161.48314458171916,5568.38429592135
681ef5cb-31a7-4abd-bda6-90b961bb2b13,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916486855,2,192.8,209.6,train,0.031,-110.39999999999998,42.400000000000006,118.26208183521882,3814.90586565222
2ed55eea-691e-4c46-8319-9b994ca70d7b,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916487055,2,88.8,203.2,train,0.2,-104.00000000000001,-6.400000000000006,104.19673699305561,520.983684965278
347133a1-9ffb-45e9-8099-21de1d238d27,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916487877,5,33.600002,136.0,train,0.822,-55.199997999999994,-67.19999999999999,86.96481920408966,105.79661703660544
193aca42-5aa8-4636-b01c-5e43b59e9d06,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916488389,2,184.0,136.8,train,0.512,150.39999799999998,0.8000000000000114,150.4021256445533,293.7541516495182
db822245-95ce-4f0c-aeb1-256de09a73f7,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916488405,2,332.80002,168.0,train,0.016,148.80002000000002,31.19999999999999,152.03580483557286,9502.237802223304
d07b64d5-9788-482e-b923-0d5df2d9c961,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916488423,2,432.0,208.0,train,0.018,99.19997999999998,40.0,106.96090889666372,5942.272716481319
d5f2b0dc-8a0b-4b70-8163-597b9cc00d05,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916488441,2,528.0,243.2,train,0.018,96.0,35.19999999999999,102.24988997549092,5680.549443082829
ee9605fc-dd22-446c-a955-052a9d51524d,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916488455,2,645.60004,309.6,train,0.014,117.60004000000004,66.40000000000003,135.05084008624905,9646.488577589218
1f1a75fe-b141-42b3-a0ca-3875327be619,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916489166,5,689.60004,393.6,train,0.711,44.0,84.0,94.82615672903758,133.37012198176876
0c20a783-301f-450d-9f54-7a2fe582c79e,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916489874,2,716.8,384.80002,train,0.708,27.19995999999992,-8.799980000000005,28.588065202143284,40.37862316686905
7d11174a-1736-4bde-b617-5e2f39ef92dd,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916489954,2,799.2,309.6,train,0.08,82.40000000000009,-75.20002,111.55627731329338,1394.4534664161672
3868acab-dede-4803-ae7d-e7314854f6fe,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916490899,2,707.2,254.40001,train,0.945,-92.0,-55.199990000000014,107.28950972019632,113.53387271978447
7509f24a-70ba-4a43-a81b-8fa8fbbbad8a,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916490927,2,539.2,218.40001,train,0.028,-168.0,-36.0,171.81385275931623,6136.209027118437
436e657e-b2f0-4e55-bbbc-496a42a7b737,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916490935,2,416.80002,198.40001,train,0.008,-122.39998000000003,-20.0,124.02320389346667,15502.900486683333
530097a6-a4ec-46b5-927c-96626a7efead,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916490953,2,311.2,184.8,train,0.018,-105.60002000000003,-13.600009999999997,106.47217709805932,5915.120949892184
a72f46e3-06f6-4aae-8273-01d7eb6ebbcc,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916490968,2,200.0,165.6,train,0.015,-111.19999999999999,-19.200000000000017,112.84538094224325,7523.02539614955
3e0adc45-91a7-40b5-ac42-827c9a276c88,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916491018,2,74.4,133.6,train,0.05,-125.6,-32.0,129.61234509104446,2592.246901820889
e275a764-f668-44cb-b8b7-e1e5224f01d3,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916492411,5,42.4,130.40001,train,1.393,-32.00000000000001,-3.1999899999999855,32.159600992551205,23.086576448349753
1b67f947-376f-42a0-9028-64cd14ef4364,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493150,2,239.2,107.200005,train,0.739,196.79999999999998,-23.200005000000004,198.1627619710626,268.1498808810049
2d834878-cc20-4565-ad65-b7f50543b99c,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493183,2,491.2,106.4,train,0.033,252.0,-0.8000049999999987,252.00126985394346,7636.402116786165
08e65917-ce85-4992-9637-7509657d96e2,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493200,2,591.2,132.0,train,0.017,100.00000000000006,25.599999999999994,103.2248032209314,6072.047248290082
ef50b0b4-6d2f-49f1-b4d8-1b0cb52f7e0f,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493218,2,688.0,171.2,train,0.018,96.79999999999995,39.19999999999999,104.43600911563018,5802.000506423899
b4524bb2-cc36-4501-88eb-010aba9eb975,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493250,2,863.2,316.0,train,0.032,175.20000000000005,144.8,227.29293873765639,7102.9043355517615
14dd5f95-4733-4850-a1bf-6642acb661e5,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493287,2,940.8,406.4,train,0.037,77.59999999999991,90.39999999999998,119.13823903348573,3219.9524063104254
5f0fa00f-a3e8-437f-95eb-8386ba4f198b,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493684,2,1092.0,436.80002,train,0.397,151.20000000000005,30.40002000000004,154.2258124180269,388.47811692198206
e64ff582-b24c-4018-9753-87808b8494de,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493722,2,1218.4,496.0,train,0.038,126.40000000000009,59.19997999999998,139.57649383761014,3673.06562730553
5fbdfbff-6cd4-4f4d-b6dc-70225ef42bba,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493731,2,1374.4,628.8,train,0.009,156.0,132.79999999999995,204.8703004342015,22763.36671491128
a3d7d3ac-a9dc-4901-b0a3-cad7fd867509,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916493751,2,1464.8,744.0,train,0.02,90.39999999999986,115.20000000000005,146.43496850137944,7321.748425068972
15feacf7-b232-4fc8-a41b-4c84fbb89b8b,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916496164,2,1328.0,657.60004,train,2.413,-136.79999999999995,-86.39995999999996,161.79985503084228,67.05340034431923
ea005ff6-59d6-406c-92f8-891d1e036aa6,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916496197,2,1238.4,565.60004,train,0.033,-89.59999999999991,-92.0,128.42180500211006,3891.5698485487897
bc9622e5-3fc2-401f-a662-70452ebbc9f8,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916496647,2,1148.8,503.2,train,0.45,-89.60000000000014,-62.40004000000005,109.18756793702124,242.6390398600472
ef7ae84f-f331-48df-9013-742ee760cd30,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916496697,2,1034.4,408.80002,train,0.05,-114.39999999999986,-94.39997999999997,148.31964207076675,2966.3928414153347
10f71ce9-a78a-4c81-846e-591e2638c219,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916497209,5,963.2,364.80002,train,0.512,-71.20000000000005,-44.0,83.69850655776366,163.47364562063214
566fb3c2-2ce9-43f2-ac65-88b05375304a,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916515115,2,890.4,271.2,train,0.082,-72.80000000000007,-93.60002000000003,118.5782599973554,1446.0763414311634
68f14390-f86f-4125-928f-88298c9ee54f,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916515266,2,903.2,408.0,train,0.151,12.800000000000068,136.8,137.39752545078824,909.9173870913129
73f946d0-c1e9-4796-833f-aa23e2b36116,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916515286,2,880.8,517.60004,train,0.02,-22.40000000000009,109.60004000000004,111.86567287600612,5593.283643800306
00413ceb-19ba-4d1b-ac9e-a4b72cee5f28,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916515311,2,861.60004,633.60004,train,0.025,-19.19995999999992,116.0,117.57822274554755,4703.128909821901
90073dd2-7fa9-415e-aab0-4785b3bf8b94,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916517580,2,939.2,413.6,train,2.269,77.59996000000001,-220.00004,233.2847431616633,102.81390179006756
6a95e47e-424f-4e51-8c2d-89ba698806e1,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916517612,2,1056.0,237.6,train,0.032,116.79999999999995,-176.00000000000003,211.2303008566716,6600.946901770987
e76bdbbd-7dc2-47e1-8b2a-2f87d060f2b3,b13a2119-d088-4454-a50b-6cae474a127b,-2.416201408805716e+18,1655916517663,2,1114.4,155.2,train,0.051,58.40000000000009,-82.4,100.99663360726441,1980.3261491620474
6bd05444-bd94-49d1-b0f5-e5e489c90bfc,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082183149,2,429.0,343.0,train,0.263,-685.4000000000001,187.8,710.6630706600704,2702.1409530801157
d9a7490c-e03a-477b-b861-fa12468e238d,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082183282,2,379.0,432.0,train,0.133,-50.0,89.0,102.08329931972223,767.5436039076859
fc812c2c-d0c5-4033-b128-aa359aad32a9,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082190390,2,396.0,435.0,train,0.345,17.0,3.0,17.26267650163207,50.036743482991504
18ea2d79-63ba-4707-825e-821f19c13a92,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082191162,2,426.0,327.0,train,0.772,30.0,-108.0,112.08925015361643,145.19332921452906
2b25102f-e094-41e8-a0bd-9abda746a659,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082192228,2,345.0,397.0,train,1.066,-81.0,70.0,107.05606008068857,100.4278237154677
890e54d9-49c0-4de6-8bf1-7c5d2c7a6b00,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082192635,5,338.0,374.0,train,0.407,-7.0,-23.0,24.041630560342615,59.070345357107165
15805d38-541b-4625-a012-5fc16953bd57,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082193158,2,248.0,304.0,train,0.523,-90.0,-70.0,114.0175425099138,218.00677344151777
6ac600fb-5569-4678-b2d6-7b68943293c3,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082193208,2,177.0,211.0,train,0.05,-71.0,-93.0,117.00427342623003,2340.0854685246004
cc36a92a-8603-433f-a104-488630354404,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082193439,2,129.0,119.0,train,0.231,-48.0,-92.0,103.76897416858277,449.2163383921332
7fbd2c86-c085-48bb-a4c7-46d0e5686495,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082193911,5,64.0,110.0,train,0.472,-65.0,-9.0,65.62011886609167,139.02567556375354
88925732-28f8-40e4-936d-f2ce8d1c983c,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082194326,2,151.0,217.0,train,0.415,87.0,107.0,137.90576492663388,332.30304801598527
29535281-b674-46e1-8ebd-ee083a968635,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082194377,2,208.0,308.0,train,0.051,57.0,91.0,107.37783756436893,2105.447795379783
db866a8d-d6f9-46c6-80a8-c785aaf41e3b,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082194460,2,263.0,399.0,train,0.083,55.0,91.0,106.3296760081587,1281.0804338332373
274796ad-956e-4b9d-83cc-0a8904f64087,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082194656,2,310.0,490.0,train,0.196,47.0,91.0,102.42070103255493,522.5545971048721
9b0fe688-d65b-4494-8f98-2c2300a50223,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082194859,5,314.0,503.0,train,0.203,4.0,13.0,13.601470508735444,67.00231777702189
d202a26e-ec76-456b-a429-a76070b41653,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082195225,2,224.0,394.0,train,0.366,-90.0,-109.0,141.35416513141735,386.2135659328343
09380f7a-2c40-4737-a77c-f3201f081b62,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082195242,2,166.0,302.0,train,0.017,-58.0,-92.0,108.75660899458019,6397.447587916481
dd6b8e6a-f462-4a6f-9a13-dfdbe55229aa,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082195276,2,114.0,201.0,train,0.034,-52.0,-101.0,113.6001760562016,3341.1816487118117
10b0ec0d-e98a-49bc-a216-c3c7dadf9742,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082195706,2,74.0,109.0,train,0.43,-40.0,-92.0,100.31948963187563,233.30113867878052
a777208b-cac8-4718-a962-c9ab990699d1,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082196154,5,77.0,107.0,train,0.448,3.0,-2.0,3.605551275463989,8.04810552558926
833787ce-412c-4ece-946e-db0a4b69ff7d,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082196572,2,109.0,218.0,train,0.418,32.0,111.0,115.52056094046635,276.36497832647456
615f07e9-bb93-4c27-bffe-dbef30e9a446,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082196607,2,150.0,311.0,train,0.035,41.0,93.0,101.6366075781753,2903.903073662151
af5eebc7-836a-441c-ab14-dea04354bdb0,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082196656,2,206.0,417.0,train,0.049,56.0,106.0,119.88327656516567,2446.5974809217482
2ed4a0c2-a5be-4542-80d2-2feed8abf54d,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082196755,2,259.0,507.0,train,0.099,53.0,90.0,104.44615837837216,1055.0117007916378
f14481cc-3069-4e5f-8dfd-2eeb27841dd0,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082197483,5,295.0,592.0,train,0.728,36.0,85.0,92.30926280715278,126.79843792191316
ac323f12-478c-409c-adab-10cfdf2fc075,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082197888,2,203.0,392.0,train,0.405,-92.0,-200.0,220.14540649307222,543.5689049211659
911ee400-e3f4-4b53-ac24-0fe429c30670,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082197921,2,163.0,294.0,train,0.033,-40.0,-98.0,105.84894897919393,3207.5439084604222
ffe1349b-33b4-433d-8d26-fe0ee2341a74,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082198168,2,126.0,197.0,train,0.247,-37.0,-97.0,103.81714694596457,420.31233581362176
25d2fd56-9661-4877-a0ec-b9ab1774481f,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082198570,2,74.0,102.0,train,0.402,-52.0,-95.0,108.30050784737807,269.40424837656235
d3bceb0c-e4ba-4987-ba61-07ff1f2a5b92,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082198940,5,68.0,97.0,train,0.37,-6.0,-5.0,7.810249675906654,21.108782907855822
75b6586d-a4f7-417a-b86c-498020c55a3e,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082199383,2,190.0,139.0,train,0.443,122.0,42.0,129.0271289303145,291.25762738219976
d96d59d0-e529-4a18-9521-ee3050793102,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082199484,2,283.0,195.0,train,0.101,93.0,56.0,108.55873986004075,1074.8390085152548
d486a44f-374e-4672-868e-a4178db8d2eb,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082199767,2,393.0,225.0,train,0.283,110.0,30.0,114.0175425099138,402.88884279121487
3e397f67-d3ce-47e8-a94e-baa7439d237b,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082199784,2,564.0,297.0,train,0.017,171.0,72.0,185.53975315279473,10914.103126634984
7ca0cc52-e951-4586-a3d7-bf7081229621,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082199801,2,661.0,355.0,train,0.017,97.0,58.0,113.01769772916099,6648.099866421234
c3e97792-e742-464e-aec0-c18cb20ead18,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082199819,2,761.0,435.0,train,0.018,100.0,80.0,128.06248474865697,7114.582486036499
44fcb47e-9208-44cb-a705-6b650960c4ed,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082200128,2,841.0,522.0,train,0.309,80.0,87.0,118.1905241548577,382.49360567915113
d903586e-b376-4137-9d91-7f2b7c334355,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082200167,2,968.0,625.0,train,0.039,127.0,103.0,163.51758315239374,4192.758542369071
c090b033-3b2e-4589-b50f-486e0d8241f0,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082200217,2,1052.0,684.0,train,0.05,84.0,59.0,102.6498904042279,2052.997808084558
9ba63e78-c769-45d9-b54e-1339f815cadf,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082201074,5,1046.0,654.0,train,0.857,-6.0,-30.0,30.59411708155671,35.69908644288998
3f78bd57-8c70-44e2-ba0a-3d9e0b455640,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082201665,2,979.0,607.0,train,0.591,-67.0,-47.0,81.8413098624405,138.4793737097132
13426e39-64c3-46bd-9d0c-6330d2dd1f49,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082201682,2,851.0,495.0,train,0.017,-128.0,-112.0,170.0823330037544,10004.843117867906
adc52509-afa6-48c1-b9f0-a9f1bd580f5c,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082201717,2,736.0,384.0,train,0.035,-115.0,-111.0,159.8311609167624,4566.604597621782
aa717d10-9556-4a6a-b2de-adf1d9b4c3b1,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082202048,2,660.0,313.0,train,0.331,-76.0,-71.0,104.00480758118829,314.21392018485886
de5cc57c-521e-424c-928b-a7ac465235c5,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082202429,5,593.0,344.0,train,0.381,-67.0,31.0,73.824115301167,193.76408215529395
b56b0621-1256-47d2-9733-58e44f637da1,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082202825,2,628.0,209.0,train,0.396,35.0,-135.0,139.46325680981354,352.1799414389231
5025b591-9763-4d32-8b6b-80cb5a5e1c73,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082202898,2,646.0,101.0,train,0.073,18.0,-108.0,109.48972554536796,1499.8592540461366
17ec0041-c3b4-4a54-aa14-b39c7d7ff559,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082205040,2,403.0,87.0,train,2.142,-243.0,-14.0,243.402958075698,113.63350050219329
631d861f-f378-4945-a8c0-7085cadf7e9b,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082205118,2,412.0,188.0,train,0.078,9.0,101.0,101.40019723846694,1300.002528698294
acd11de4-3b43-4afd-9b70-ad7ad249f817,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082205229,2,433.0,296.0,train,0.111,21.0,108.0,110.02272492535349,991.1957200482296
b655b55b-29f4-4f87-befb-653101430b2b,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082215166,2,447.0,508.0,train,2.792,14.0,212.0,212.46176126540982,76.0966193644018
0632be17-c8e9-4b66-ae6b-3df704ea2a0f,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082215542,5,446.0,512.0,train,0.376,-1.0,4.0,4.123105625617661,10.9657064511108
735eec94-f3e2-427f-88fa-b8d4ca3faced,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082226175,2,461.0,614.0,train,4.194,15.0,102.0,103.0970416646375,24.582031870442894
2d24a319-a4c9-4ca0-83cd-4abe9c89d4ad,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082227343,2,502.0,487.0,train,1.168,41.0,-127.0,133.4541119636259,114.25865750310437
eebf56ef-e307-4810-96f8-3c0ac0d72932,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082227426,2,531.0,385.0,train,0.083,29.0,-102.0,106.04244433244644,1277.6198112342943
e3a9014d-8e20-4613-a0c7-d92fa63db69b,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082227919,2,573.0,287.0,train,0.493,42.0,-98.0,106.62082348209472,216.26941882777834
4b44bfb6-7410-49db-ac33-328ed2df0fb2,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082228003,2,566.0,174.0,train,0.084,-7.0,-113.0,113.21660655575224,1347.816744711336
e716fa9b-153c-4993-8dc6-26830c5a4822,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082228549,2,642.0,85.0,train,0.546,76.0,-89.0,117.0341830406826,214.34832058733076
b07c5780-694c-412e-8da3-9e7aec639e46,b307e05b-f455-4ecb-acf2-12f6d32db537,-2.4162014045290685e+18,1656082231591,2,526.0,84.0,train,3.042,-116.0,-1.0,116.00431026474836,38.13422428163983
14fddd0e-6974-4cc0-90fc-26ee4ec55d2d,b45113f3-52ee-4f3c-8469-476f195d04b3,0.0,1655391968247,2,259.0,414.0,test,0.035,-267.0,330.0,424.48674890978634,12128.192825993894
a55e908f-2fd4-41cf-b24c-a33b70e80f5f,b45113f3-52ee-4f3c-8469-476f195d04b3,0.0,1655391968288,2,168.0,331.0,test,0.041,-91.0,-83.0,123.1665539016173,3004.062290283349
2cfd4667-5bbe-4e55-bc1d-aaf262468ee4,b45113f3-52ee-4f3c-8469-476f195d04b3,0.0,1655391968564,2,106.0,251.0,test,0.276,-62.0,-80.0,101.21264743103995,366.71249069217373
ffffad99-4412-4fc0-9c4a-9a778032e9d3,b45113f3-52ee-4f3c-8469-476f195d04b3,0.0,1655391968653,2,87.0,144.0,test,0.089,-19.0,-107.0,108.67382389517726,1221.0542010694076
